trip_date,bike_number,start_latitude,start_longitude,start_time,end_latitude,end_longitude,end_time,duration,date,distance,segments
2024-11-06,386003,50.587148,8.682158,2024-11-06T14:33:02,50.58453,8.680142,2024-11-06T14:41:01,479.491868,2024-11-06,448.03700000000003,"[[50.5870201, 8.6825828], [50.5868284, 8.6819172], [50.5867193, 8.6815294], [50.5865831, 8.6814821], [50.5865149, 8.6813607], [50.5865373, 8.6811759], [50.5866231, 8.6809384], [50.5865674, 8.6809282], [50.586053, 8.680535], [50.585332, 8.6797878], [50.5852965, 8.6798821], [50.5850497, 8.6804936], [50.5848552, 8.6803698], [50.584807, 8.6805134], [50.5844574, 8.6802382]]"
2024-11-06,386004,50.588952,8.672911,2024-11-06T17:55:01,50.580418,8.664761,2024-11-06T18:04:02,540.047194,2024-11-06,1304.9420000000002,"[[50.5890407, 8.6730335], [50.5891058, 8.6728657], [50.589142, 8.672769], [50.5890041, 8.672628], [50.5888656, 8.6724], [50.5888126, 8.6722569], [50.5887185, 8.6719811], [50.5886188, 8.6716775], [50.5884219, 8.6710691], [50.5883463, 8.6708339], [50.5882156, 8.670447], [50.5874495, 8.6688434], [50.5857761, 8.6679963], [50.5849413, 8.6677735], [50.584753, 8.6677186], [50.5842565, 8.6681725], [50.5840375, 8.6684181], [50.583821, 8.6687239], [50.5830158, 8.6676962], [50.5827557, 8.6673703], [50.5826248, 8.6672063], [50.5823711, 8.6668991], [50.5818566, 8.6662279], [50.5813834, 8.6657269], [50.5812321, 8.6654611], [50.5811853, 8.6654033], [50.5811638, 8.6653758], [50.5809885, 8.6651658], [50.5806046, 8.6646893], [50.5804093, 8.6644626], [50.5803588, 8.6645584], [50.5803143, 8.6646412]]"
2024-11-06,386004,50.580418,8.664761,2024-11-06T23:05:02,50.579946,8.67848,2024-11-06T23:11:01,359.367827,2024-11-06,1308.99,"[[50.5803143, 8.6646412], [50.5803588, 8.6645584], [50.5804093, 8.6644626], [50.5806046, 8.6646893], [50.5809885, 8.6651658], [50.5811638, 8.6653758], [50.5811853, 8.6654033], [50.5812321, 8.6654611], [50.5813834, 8.6657269], [50.5811532, 8.6662801], [50.5810005, 8.6665855], [50.5809898, 8.6666084], [50.5808884, 8.6668114], [50.5808749, 8.666839], [50.5806841, 8.6672001], [50.5803911, 8.6677252], [50.5803586, 8.6677869], [50.5802769, 8.6679503], [50.5801418, 8.6680462], [50.5799745, 8.6680465], [50.5799412, 8.6686171], [50.5799202, 8.668659], [50.5796122, 8.6693612], [50.5798435, 8.6696188], [50.5798707, 8.6696507], [50.5798658, 8.669778], [50.5798485, 8.6698666], [50.5793567, 8.6713415], [50.5790506, 8.6720617], [50.5787757, 8.6727694], [50.5789614, 8.6730361], [50.5781061, 8.6751084], [50.5784057, 8.6757327], [50.5786971, 8.6763002], [50.5788877, 8.67669], [50.5793998, 8.6777184], [50.5796528, 8.67825], [50.5796941, 8.6783396], [50.5797714, 8.6784985], [50.5798525, 8.6786714]]"
2024-11-06,386006,50.579946,8.67848,2024-11-06T16:31:01,50.585137,8.671877,2024-11-06T16:43:02,720.935821,2024-11-06,985.1950000000002,"[[50.5798525, 8.6786714], [50.5797714, 8.6784985], [50.5800166, 8.678192], [50.5800834, 8.6781062], [50.5800026, 8.6779503], [50.5802586, 8.6776509], [50.5800835, 8.6771226], [50.5800144, 8.6769545], [50.5805554, 8.6762903], [50.580747, 8.676061], [50.5808838, 8.6758981], [50.5811956, 8.6755267], [50.5814, 8.6753099], [50.5824525, 8.6744968], [50.5825524, 8.6744123], [50.5826544, 8.6743313], [50.5827162, 8.6742759], [50.5828182, 8.6741907], [50.5829714, 8.6740692], [50.5831814, 8.6738925], [50.5837984, 8.6728146], [50.5838416, 8.6728754], [50.5843352, 8.6722414], [50.5851279, 8.6732111], [50.5853107, 8.6723871], [50.5850526, 8.6718473]]"
2024-11-06,386007,50.573486,8.700008,2024-11-06T14:04:02,50.58266,8.70796,2024-11-06T14:16:01,719.287814,2024-11-06,1447.217,"[[50.5734173, 8.6998994], [50.5733833, 8.6998201], [50.5735158, 8.6996633], [50.5737788, 8.700213], [50.573901, 8.7004416], [50.5736346, 8.7007906], [50.5737329, 8.7009822], [50.573993, 8.7014232], [50.5740423, 8.7013728], [50.5742474, 8.7016075], [50.5742697, 8.7016524], [50.5743554, 8.7018001], [50.5744187, 8.7017204], [50.5747126, 8.7021963], [50.5757032, 8.7045464], [50.5762884, 8.7058528], [50.5777182, 8.7058422], [50.577768, 8.7057676], [50.5778573, 8.7055487], [50.5779068, 8.7055906], [50.5779994, 8.7056695], [50.578065, 8.7055106], [50.5781778, 8.7055847], [50.5782837, 8.7056409], [50.5785511, 8.7057654], [50.5786135, 8.7057812], [50.5786866, 8.7057954], [50.578965, 8.7058398], [50.5793386, 8.705858], [50.579393, 8.7058569], [50.5797858, 8.7058563], [50.5800218, 8.7058621], [50.580251, 8.7058629], [50.5803343, 8.7058645], [50.580487, 8.7058646], [50.5806641, 8.7058627], [50.580805, 8.7058625], [50.5808399, 8.7058631], [50.5809967, 8.7058654], [50.5810636, 8.7058644], [50.5813369, 8.7058685], [50.581722, 8.7058612], [50.5821203, 8.705864], [50.582167, 8.7065525], [50.5822683, 8.7069217], [50.5823612, 8.7073056], [50.5825024, 8.7079044]]"
2024-11-06,386007,50.58266,8.70796,2024-11-06T14:54:01,50.57525,8.697667,2024-11-06T15:07:01,780.150253,2024-11-06,1579.5320000000002,"[[50.5825024, 8.7079044], [50.5823445, 8.7079157], [50.5821592, 8.7077768], [50.5818892, 8.7073436], [50.5816959, 8.706835], [50.5816813, 8.7064235], [50.5815063, 8.7063981], [50.5814561, 8.7059889], [50.5813369, 8.7058685], [50.5810636, 8.7058644], [50.5809967, 8.7058654], [50.5808399, 8.7058631], [50.580805, 8.7058625], [50.5806641, 8.7058627], [50.580487, 8.7058646], [50.5803343, 8.7058645], [50.580251, 8.7058629], [50.5800218, 8.7058621], [50.5797858, 8.7058563], [50.579393, 8.7058569], [50.5793386, 8.705858], [50.578965, 8.7058398], [50.5786866, 8.7057954], [50.5786135, 8.7057812], [50.5785511, 8.7057654], [50.5782837, 8.7056409], [50.5781778, 8.7055847], [50.578065, 8.7055106], [50.5779625, 8.7054506], [50.5779025, 8.7054336], [50.5778573, 8.7055487], [50.577768, 8.7057676], [50.5777182, 8.7058422], [50.5762884, 8.7058528], [50.5757032, 8.7045464], [50.5747126, 8.7021963], [50.5744187, 8.7017204], [50.5751162, 8.7008173], [50.5756606, 8.7001059], [50.5755885, 8.6999756], [50.5754957, 8.6998077], [50.5753146, 8.6994801], [50.5754959, 8.6990509], [50.5758776, 8.6985965], [50.5753888, 8.6976436]]"
2024-11-06,386007,50.57525,8.697667,2024-11-06T15:41:01,50.58266,8.70796,2024-11-06T15:55:02,840.745665,2024-11-06,1592.137,"[[50.5753888, 8.6976436], [50.5758776, 8.6985965], [50.5760565, 8.6989403], [50.5761052, 8.6992469], [50.5758362, 8.6998067], [50.5756606, 8.7001059], [50.5751162, 8.7008173], [50.5744187, 8.7017204], [50.5747126, 8.7021963], [50.5757032, 8.7045464], [50.5762884, 8.7058528], [50.5777182, 8.7058422], [50.577768, 8.7057676], [50.5778573, 8.7055487], [50.5779068, 8.7055906], [50.5779994, 8.7056695], [50.578065, 8.7055106], [50.5781778, 8.7055847], [50.5782837, 8.7056409], [50.5785511, 8.7057654], [50.5786135, 8.7057812], [50.5786866, 8.7057954], [50.578965, 8.7058398], [50.5793386, 8.705858], [50.579393, 8.7058569], [50.5797858, 8.7058563], [50.5800218, 8.7058621], [50.580251, 8.7058629], [50.5803343, 8.7058645], [50.580487, 8.7058646], [50.5806641, 8.7058627], [50.580805, 8.7058625], [50.5808399, 8.7058631], [50.5809967, 8.7058654], [50.5810636, 8.7058644], [50.5813369, 8.7058685], [50.581722, 8.7058612], [50.5821203, 8.705864], [50.582167, 8.7065525], [50.5822683, 8.7069217], [50.5823612, 8.7073056], [50.5825024, 8.7079044]]"
2024-11-06,386007,50.58266,8.70796,2024-11-06T16:30:01,50.576661,8.692147,2024-11-06T16:37:01,419.863854,2024-11-06,1627.8529999999992,"[[50.5825024, 8.7079044], [50.5823445, 8.7079157], [50.5821592, 8.7077768], [50.5818892, 8.7073436], [50.5816959, 8.706835], [50.5816813, 8.7064235], [50.5815063, 8.7063981], [50.5814561, 8.7059889], [50.5813369, 8.7058685], [50.5810636, 8.7058644], [50.5810903, 8.7056206], [50.5812052, 8.7048602], [50.5813414, 8.7039706], [50.581365, 8.7038227], [50.5814163, 8.7035259], [50.5814871, 8.7031035], [50.5815189, 8.7029139], [50.5815954, 8.702418], [50.5816616, 8.7019868], [50.581669, 8.7019386], [50.581746, 8.7014735], [50.5818523, 8.7008504], [50.581956, 8.700217], [50.5816585, 8.7000538], [50.5814581, 8.6999217], [50.5809331, 8.6995665], [50.5804699, 8.6990462], [50.5804105, 8.6992011], [50.5803359, 8.6991221], [50.5798223, 8.6984542], [50.5797398, 8.698397], [50.5792366, 8.6980246], [50.5794456, 8.6975326], [50.5778259, 8.695676], [50.5780663, 8.6952399], [50.5780047, 8.6951484], [50.5778549, 8.6949072], [50.577753, 8.6946883], [50.577679, 8.6946848], [50.5776518, 8.6945731], [50.5771541, 8.6937488], [50.5771048, 8.6936695], [50.5770671, 8.6935801], [50.5770472, 8.69267], [50.5770477, 8.6923076], [50.5767852, 8.6921462], [50.5767071, 8.6921931]]"
2024-11-06,386007,50.576661,8.692147,2024-11-06T16:39:02,50.579946,8.67848,2024-11-06T16:51:02,720.007343,2024-11-06,1303.5240000000001,"[[50.5767071, 8.6921931], [50.5767852, 8.6921462], [50.5767933, 8.6919168], [50.576796, 8.6918205], [50.5769251, 8.6918169], [50.57699, 8.6918336], [50.5770747, 8.6916226], [50.5770892, 8.6915792], [50.5772375, 8.6911119], [50.5773184, 8.6911878], [50.5774342, 8.6908237], [50.5774674, 8.6907199], [50.577789, 8.689771], [50.5780663, 8.6896206], [50.5780109, 8.688159], [50.5786777, 8.6839793], [50.5788625, 8.6837435], [50.578966, 8.6833058], [50.5790082, 8.6827945], [50.5791797, 8.6817071], [50.5790024, 8.6815394], [50.5789634, 8.6814769], [50.5788554, 8.6812673], [50.5787006, 8.6809563], [50.5785988, 8.6807518], [50.5784445, 8.6804352], [50.5792219, 8.6801704], [50.5794303, 8.680098], [50.579536, 8.6800613], [50.5803853, 8.6797581], [50.5798525, 8.6786714]]"
2024-11-06,386007,50.579946,8.67848,2024-11-06T17:43:02,50.564109,8.677573,2024-11-06T17:59:02,959.767308,2024-11-06,2184.9579999999996,"[[50.5798525, 8.6786714], [50.5797714, 8.6784985], [50.5796941, 8.6783396], [50.5796528, 8.67825], [50.5793998, 8.6777184], [50.5793095, 8.6778752], [50.5789631, 8.6785921], [50.5788859, 8.6787557], [50.5783665, 8.679799], [50.5782345, 8.679844], [50.5782773, 8.6800001], [50.5782886, 8.680059], [50.5781464, 8.6805312], [50.5779382, 8.6807034], [50.5778107, 8.6803512], [50.5773853, 8.6799337], [50.5772331, 8.6797818], [50.5772119, 8.6797605], [50.5771154, 8.6796681], [50.5770407, 8.6795942], [50.5764677, 8.6790252], [50.5760879, 8.6786648], [50.5758148, 8.6783891], [50.57573, 8.6782892], [50.5753613, 8.677799], [50.5746772, 8.6768856], [50.574501, 8.6766597], [50.5740207, 8.6776203], [50.5733049, 8.6773183], [50.5726806, 8.6762106], [50.572348, 8.6759926], [50.5715946, 8.6753288], [50.5708953, 8.6749198], [50.5707632, 8.6750089], [50.5702633, 8.6753283], [50.5698252, 8.6755242], [50.5695424, 8.675718], [50.5690461, 8.6759269], [50.5687826, 8.6760281], [50.5682293, 8.67626], [50.568147, 8.6762945], [50.5679878, 8.6763623], [50.5666904, 8.6768904], [50.5665641, 8.6769437], [50.5657675, 8.6772797], [50.5655747, 8.6773652], [50.5654365, 8.6774224], [50.5652576, 8.6775039], [50.5652081, 8.6775259], [50.5648226, 8.6777362], [50.5646543, 8.6778297], [50.5644554, 8.677376], [50.5641104, 8.6777644]]"
2024-11-06,386007,50.564109,8.677573,2024-11-06T21:59:02,50.58453,8.680142,2024-11-06T22:11:02,720.010139,2024-11-06,2819.5619999999994,"[[50.5641104, 8.6777644], [50.5644554, 8.677376], [50.5646543, 8.6778297], [50.5648226, 8.6777362], [50.5652081, 8.6775259], [50.5652576, 8.6775039], [50.5654365, 8.6774224], [50.5655747, 8.6773652], [50.5657675, 8.6772797], [50.5665641, 8.6769437], [50.5666904, 8.6768904], [50.5679878, 8.6763623], [50.568147, 8.6762945], [50.5682293, 8.67626], [50.5687826, 8.6760281], [50.5690461, 8.6759269], [50.5695424, 8.675718], [50.5698503, 8.6756377], [50.5702633, 8.6753283], [50.5707632, 8.6750089], [50.5708953, 8.6749198], [50.5715946, 8.6753288], [50.572348, 8.6759926], [50.5726806, 8.6762106], [50.5733049, 8.6773183], [50.5740207, 8.6776203], [50.574501, 8.6766597], [50.5746772, 8.6768856], [50.5753613, 8.677799], [50.57573, 8.6782892], [50.5758148, 8.6783891], [50.5760879, 8.6786648], [50.5764677, 8.6790252], [50.5770407, 8.6795942], [50.5771154, 8.6796681], [50.5772119, 8.6797605], [50.5772331, 8.6797818], [50.5773853, 8.6799337], [50.5778107, 8.6803512], [50.5779382, 8.6807034], [50.5781464, 8.6805312], [50.5784445, 8.6804352], [50.5792219, 8.6801704], [50.5794303, 8.680098], [50.579536, 8.6800613], [50.5803853, 8.6797581], [50.5807219, 8.6793595], [50.5807886, 8.6792784], [50.5809405, 8.6790944], [50.5811254, 8.6788809], [50.5812374, 8.6787481], [50.5812721, 8.6787071], [50.5813356, 8.6786307], [50.5815575, 8.6783646], [50.5817832, 8.6780854], [50.5820411, 8.6777721], [50.582211, 8.6775603], [50.5824027, 8.6773569], [50.5825972, 8.6771831], [50.5827776, 8.6770373], [50.582967, 8.6768892], [50.5832674, 8.6766562], [50.5835333, 8.6773789], [50.5835838, 8.6774954], [50.5840111, 8.6783895], [50.5846631, 8.6792155], [50.5845542, 8.679455], [50.5843851, 8.6800729], [50.5844574, 8.6802382]]"
2024-11-06,386009,50.581152,8.664379,2024-11-06T15:09:02,50.588952,8.672911,2024-11-06T15:16:02,420.02372,2024-11-06,1316.623,"[[50.5810417, 8.6642376], [50.5808793, 8.6641127], [50.5807728, 8.6643442], [50.5806046, 8.6646893], [50.5809885, 8.6651658], [50.5811638, 8.6653758], [50.5811853, 8.6654033], [50.5812321, 8.6654611], [50.5813834, 8.6657269], [50.5818566, 8.6662279], [50.5823711, 8.6668991], [50.5826248, 8.6672063], [50.5827557, 8.6673703], [50.5830158, 8.6676962], [50.583821, 8.6687239], [50.5838414, 8.6687818], [50.5840826, 8.6684659], [50.5842368, 8.668286], [50.5842831, 8.6682291], [50.5846349, 8.6678985], [50.5847717, 8.6678464], [50.5850224, 8.6679114], [50.585262, 8.6679815], [50.5857668, 8.6681536], [50.5863, 8.6683147], [50.5874101, 8.6689845], [50.5881297, 8.670519], [50.5883654, 8.6712081], [50.5885083, 8.6716334], [50.5888013, 8.6724662], [50.5889452, 8.6727078], [50.5891058, 8.6728657], [50.5890407, 8.6730335]]"
2024-11-06,386009,50.588952,8.672911,2024-11-06T17:54:01,50.581152,8.664379,2024-11-06T18:04:02,600.566382,2024-11-06,1332.5520000000004,"[[50.5890407, 8.6730335], [50.5891058, 8.6728657], [50.589142, 8.672769], [50.5890041, 8.672628], [50.5888656, 8.6724], [50.5888126, 8.6722569], [50.5887185, 8.6719811], [50.5886188, 8.6716775], [50.5884219, 8.6710691], [50.5883463, 8.6708339], [50.5882156, 8.670447], [50.5874495, 8.6688434], [50.5857761, 8.6679963], [50.5849413, 8.6677735], [50.584753, 8.6677186], [50.5842565, 8.6681725], [50.5840375, 8.6684181], [50.583821, 8.6687239], [50.5830158, 8.6676962], [50.5827557, 8.6673703], [50.5826248, 8.6672063], [50.5823711, 8.6668991], [50.5818566, 8.6662279], [50.5813834, 8.6657269], [50.5812321, 8.6654611], [50.5811853, 8.6654033], [50.5811638, 8.6653758], [50.5809885, 8.6651658], [50.5806046, 8.6646893], [50.5807728, 8.6643442], [50.5808793, 8.6641127], [50.5810417, 8.6642376]]"
